pdb_id,cutoff,from_pdb_id
5A17,2015-05-06,5A17
5A18,2015-05-06,5A17
5A2Q,2015-07-15,5A2Q
5A2T,2015-07-22,5A2T
5A79,1989-01-09,2TMV
5A7A,1989-01-09,2TMV
5A8L,2014-07-09,4V6X
5A9Z,2000-09-25,1FJG
5AA0,2000-09-25,1FJG
5ADY,2000-04-10,1C2X
5AFI,1999-07-29,2FMT
5AH5,2016-02-17,5AH5
5AJ0,2000-09-04,1FKA
5AJ3,2009-12-08,3A6P
5AJ4,1999-08-31,1QD7
5AKA,2000-04-10,1C2X
5AMQ,2015-06-03,5AMQ
5AMR,2015-06-03,5AMQ
5AN9,2015-10-21,5AN9
5ANB,2015-10-21,5AN9
5ANC,2015-10-21,5AN9
5AOR,1998-04-29,1A34
5AOX,2015-11-11,5AOX
5APN,2000-09-04,1FKA
5APO,1999-08-31,1QD7
5AWH,2016-07-06,5AWH
5AXM,2016-08-03,5AXM
5AXN,2016-08-03,5AXM
5AXW,2015-09-02,5AXW
5AY2,2015-10-21,5AY2
5AY3,2015-10-21,5AY2
5AY4,2015-10-21,5AY2
5B2O,2016-03-02,5B2O
5B2Q,2016-03-02,5B2O
5B2R,2016-03-23,5B2R
5B2S,2016-03-23,5B2R
5B2T,2016-03-23,5B2R
5B43,2016-05-04,5B43
5B63,2017-05-31,5B63
5BJO,2017-09-27,5BJO
5BJP,2017-09-27,5BJO
5BKL,1998-04-29,1A34
5BKN,1998-04-29,1A34
5BR8,2012-11-14,4DR1
5BTE,2002-11-29,1N32
5BTM,2015-07-15,5BTM
5BTP,2015-08-12,5BTP
5BUD,2013-03-27,4J7L
5BYM,2009-11-03,3K5Q
5BZ1,2015-09-23,5BZ1
5BZ5,2015-09-23,5BZ5
5BZU,2015-09-23,5BZU
5BZV,2009-11-03,3K5Q
5C0W,2015-07-29,5C0W
5C0X,2013-02-06,4IFD
5C0Y,2006-08-30,2J0Q
5C3E,2004-03-02,1SFO
5C44,2004-03-02,1SFO
5C45,2009-01-27,3F4E
5C4A,2004-03-02,1SFO
5C4J,2004-03-02,1SFO
5C4X,2004-03-02,1SFO
5C5W,2015-10-14,5C5W
5C7U,2009-06-23,3FO6
5C7W,2015-08-12,5C7W
5C9H,2015-10-14,5C9H
5CCB,2001-01-17,1FIR
5CCX,2001-01-17,1FIR
5CD1,2001-01-17,1FIR
5CD4,2014-08-13,4TVX
5CKI,2016-01-13,5CKI
5CKK,2016-01-13,5CKI
5CNR,2016-03-09,5CNR
5CZP,2000-09-25,1FJG
5CZZ,2015-09-02,5AXW
5D0A,2016-09-28,5D0A
5D0B,2016-09-28,5D0B
5D5L,2016-08-10,5D5L
5D6G,2016-08-24,5D8H
5D8B,2002-11-29,1N32
5D8H,2016-08-24,5D8H
5D8T,2016-06-29,5D8T
5D99,1999-08-31,1QD7
5DA6,2015-11-11,4RBQ
5DAR,2016-08-24,5D8H
5DAT,2014-06-11,3J6X
5DC3,2014-06-11,3J6X
5DCV,2016-07-06,5DCV
5DDO,2015-12-23,5DDO
5DDP,2015-12-23,5DDP
5DDQ,2015-12-23,5DDP
5DDR,2015-12-23,5DDP
5DE5,2011-06-08,2LA5
5DE8,2011-06-08,2LA5
5DEA,2011-06-08,2LA5
5DER,2016-06-29,5D8T
5DET,2015-09-23,5DET
5DFE,2000-09-25,1FJG
5DGE,2002-02-22,1KQS
5DGF,2000-09-04,1FKA
5DGV,2000-09-04,1FKA
5DH6,2015-10-07,5DH6
5DH7,2015-10-07,5DH6
5DH8,2015-10-07,5DH6
5DHB,2016-12-07,5DHB
5DHC,2016-12-07,5DHC
5DI2,2015-10-07,5DH6
5DI4,2015-10-07,5DH6
5DM6,2001-10-26,1JZX
5DM7,2001-10-26,1JZX
5DNO,2016-04-06,5DNO
5DO4,2016-09-14,5DO4
5DO5,2016-09-21,5DO5
5DOX,2000-09-25,1FJG
5DOY,2000-09-25,1FJG
5DQK,2015-10-07,5DH6
5DTO,2015-11-25,5DTO
5DUN,2015-10-28,5DUN
5DV7,2016-01-13,5DV7
5E02,2004-12-14,1XMQ
5E08,2016-09-21,5E08
5E17,2016-03-09,5E17
5E18,2016-03-09,5E17
5E3H,2015-11-18,5E3H
5E54,2014-09-10,4TZX
5E6M,2014-05-21,4KR2
5E7K,2002-11-29,1N32
5E81,2000-09-25,1FJG
5EAO,2015-10-07,5DI2
5EAQ,2015-10-07,5DI2
5ED1,2016-04-13,5ED1
5ED2,2016-04-13,5ED2
5EEU,2002-04-05,1GTF
5EEV,2002-04-05,1GTF
5EEW,2002-04-05,1GTF
5EEX,2002-04-05,1GTF
5EEY,2002-04-05,1GTF
5EEZ,2002-04-05,1GTF
5EF0,2002-04-05,1GTF
5EF1,2002-04-05,1GTF
5EF2,2002-04-05,1GTF
5EF3,2002-04-05,1GTF
5EIM,2016-01-27,5EIM
5EL4,2002-11-29,1N32
5EL5,2000-09-25,1FJG
5EL6,2000-09-25,1FJG
5EL7,2002-11-29,1N32
5ELH,2015-12-09,5ELH
5ELK,2015-12-09,5ELK
5ELR,2016-01-13,5ELR
5ELS,2016-01-13,5ELS
5ELT,2016-01-13,5ELT
5ELX,2002-11-29,1N32
5EME,2014-07-09,4V7R
5EMF,2009-05-26,3GLP
5EMO,2016-01-13,5EMO
5EN1,2016-11-09,5EN1
5EPI,2016-01-13,5EPI
5EW4,2016-02-24,5EW4
5EW7,2016-02-24,5EW4
5EX7,2015-12-09,5EX7
5F0Q,2016-03-23,5F0Q
5F0S,2016-03-23,5F0Q
5F5F,2016-04-06,5F5F
5F5H,2016-04-06,5F5H
5F6C,1999-03-25,1B2M
5F8G,2013-05-22,4K4U
5F8H,2013-05-22,4K4U
5F8I,2013-05-22,4K4U
5F8J,2013-05-22,4K4U
5F8K,2000-09-25,1FJG
5F8L,2013-05-22,4K4W
5F8M,2013-05-22,4K4W
5F8N,2013-05-22,4K4W
5F98,2016-01-13,5F98
5F9F,2016-01-13,5F98
5F9H,2016-01-13,5F98
5F9R,2016-01-27,5F9R
5FCI,2014-06-11,3J6X
5FCJ,2014-06-11,3J6X
5FDU,2000-09-25,1FJG
5FDV,2000-09-25,1FJG
5FJ0,2013-11-06,4C40
5FJ1,2016-05-25,5FJ1
5FJ4,2016-05-25,5FJ4
5FJ8,2005-01-04,1Y1W
5FJC,2016-05-25,5FJC
5FK1,2016-05-25,5FK1
5FK2,2016-05-25,5FK2
5FK3,2016-05-25,5FK3
5FK4,2016-05-25,5FK4
5FK5,2016-05-25,5FK5
5FK6,2016-05-25,5FK6
5FKD,2016-05-25,5FKD
5FKE,2016-05-25,5FKE
5FKF,2016-05-25,5FKF
5FKG,2016-05-25,5FKG
5FKH,2016-05-25,5FKH
5FLM,2016-01-20,5FLM
5FLX,2014-07-09,4V6X
5FMZ,2016-01-13,5FMZ
5FN1,2013-03-27,4J7L
5FQ5,2014-07-23,4UN3
5FVC,2012-01-25,2YHM
5FW1,2014-07-23,4UN3
5FW2,2014-07-23,4UN3
5FW3,2014-07-23,4UN3
5G2X,2016-05-11,5G2X
5G2Y,2016-05-04,5G2Y
5G4T,2016-09-28,5G4T
5G4U,2016-09-28,5G4U
5G4V,2016-09-28,5G4V
5GAD,2000-04-10,1C2X
5GAE,2000-04-10,1C2X
5GAF,2000-04-10,1C2X
5GAG,2000-04-10,1C2X
5GAH,2000-04-10,1C2X
5GAK,1999-11-23,1C0A
5GAM,2014-07-09,4V49
5GAN,1999-08-31,1QD7
5GAO,2016-01-27,5GAO
5GAP,2000-09-04,1FKA
5GIN,2011-01-26,3PLA
5GIO,2011-01-26,3PLA
5GIP,2011-01-26,3PLA
5GJB,2016-07-20,5GJB
5GM6,2016-01-27,5GAN
5GMF,2001-05-04,1IBL
5GMG,2001-05-04,1IBL
5GMK,2016-01-27,5GAN
5GUH,2016-10-19,5GUH
5GXH,2016-10-26,5GXH
5GXI,2016-10-26,5GXI
5H0R,2006-08-22,2GIC
5H1K,2016-11-23,5H1K
5H1L,2002-07-05,1KQ2
5H1S,2014-07-09,4V61
5H3U,2016-12-28,5H3U
5H4P,2014-06-11,3J6X
5H5U,2000-04-10,1C2X
5H9E,2014-08-13,4TVX
5H9F,2014-08-13,4TVX
5HAB,2007-08-28,2Q66
5HAU,2000-09-25,1FJG
5HBW,2016-12-07,5DHB
5HBX,2016-12-07,5DHC
5HBY,2016-12-07,5HBY
5HC9,2004-08-10,1VFG
5HCP,2000-09-25,1FJG
5HCQ,2000-09-25,1FJG
5HCR,2000-09-25,1FJG
5HD1,2000-09-25,1FJG
5HJZ,2017-01-18,5HJZ
5HK0,2017-01-18,5HK0
5HKC,2017-01-18,5HKC
5HKV,2015-10-21,4WCE
5HL7,2015-10-21,4WCE
5HN2,2016-04-27,5HN2
5HNJ,2016-04-27,5HN2
5HNQ,2016-04-27,5HN2
5HO4,2017-02-08,5HO4
5HP2,2016-04-13,5ED1
5HP3,2016-04-13,5ED1
5HR6,2016-04-13,5HR6
5HR7,2006-08-15,2DER
5HSW,2017-02-01,5HSW
5I2D,2015-09-23,4XLN
5I4A,2016-03-30,5I4A
5I4L,2014-06-11,3J6X
5I8Q,1998-04-29,1A34
5I9D,2016-04-27,5I9D
5I9F,2016-04-27,5I9F
5I9G,2016-04-27,5I9G
5I9H,2016-04-27,5I9H
5IB7,2002-11-29,1N32
5IB8,2002-11-29,1N32
5IBB,2002-11-29,1N32
5ID6,2016-04-27,5ID6
5IEM,2016-11-02,5IEM
5IMQ,2000-09-25,1FJG
5IMR,2000-09-25,1FJG
5IP2,1999-10-04,486D
5IPL,2015-04-22,4YLN
5IPM,2015-04-22,4YLN
5IPN,2015-04-22,4YLN
5IQR,2000-04-10,1C2X
5IT7,2014-06-11,3J6X
5IT8,2000-04-10,1C2X
5IT9,2016-05-18,5IT9
5IWA,2016-04-27,5IWA
5IY9,2016-05-18,5IY9
5IYD,2016-05-18,5IY9
5J01,2016-12-14,5J01
5J02,2016-12-14,5J01
5J0M,1996-11-08,1ARJ
5J1O,1996-11-08,1ARJ
5J2W,1996-11-08,1ARJ
5J30,2000-09-25,1FJG
5J3C,2000-09-25,1FJG
5J4B,2000-09-25,1FJG
5J4C,2000-09-25,1FJG
5J4D,2002-11-29,1N32
5J5B,2000-04-10,1C2X
5J7L,2000-04-10,1C2X
5J88,2000-04-10,1C2X
5J8A,2000-04-10,1C2X
5J8B,2000-09-25,1FJG
5J91,2000-04-10,1C2X
5JAJ,2016-06-01,5JAJ
5JB2,2016-06-01,5JAJ
5JB3,2013-12-18,4CE4
5JBG,2016-06-01,5JBG
5JBH,2013-12-18,4CE4
5JBJ,2016-06-01,5JBJ
5JC3,2016-06-01,5JAJ
5JC7,2016-06-01,5JC7
5JC9,2000-04-10,1C2X
5JCF,2016-06-01,5JAJ
5JCH,2016-06-01,5JAJ
5JCS,2014-06-11,3J6X
5JEA,2016-07-13,5JEA
5JJI,2009-11-10,3ICE
5JJK,2006-10-05,2IX1
5JJL,2009-11-10,3ICE
5JJU,2011-11-16,3J0L
5JPQ,2013-12-18,4CE4
5JRC,1998-04-29,1A34
5JS1,2016-07-20,5JS1
5JS2,2016-07-20,5JS2
5JTE,1999-11-23,1C0A
5JU8,1999-11-23,1C0A
5JUO,2014-06-11,3J6X
5JUP,2014-06-11,3J6X
5JUS,2014-06-11,3J6X
5JUT,2014-06-11,3J6X
5JUU,2014-06-11,3J6X
5JVG,2003-02-11,1NKW
5JVH,2001-10-26,1JZX
5JXS,2007-06-26,2E9R
5K0Y,2013-07-24,4KZZ
5K36,2016-11-02,5K36
5K77,1999-03-25,1B2M
5K78,2016-12-07,5K78
5K8H,2012-09-12,3QSU
5KAL,2000-10-30,1DDL
5KCR,2000-04-10,1C2X
5KCS,2000-04-10,1C2X
5KH8,2017-07-19,5KH8
5KI6,2016-07-20,5KI6
5KK5,2016-08-10,5KK5
5KL1,2016-08-17,5KL1
5KL8,2016-08-17,5KL8
5KLA,2016-08-17,5KLA
5KMZ,2016-10-12,5KMZ
5KPS,1999-07-29,2FMT
5KPV,1999-07-29,2FMT
5KPW,1999-07-29,2FMT
5KPX,1999-07-29,2FMT
5KPY,2017-01-11,5KPY
5KQE,2016-08-24,5KQE
5KRG,2016-12-07,5KRG
5KTJ,2016-10-05,5KTJ
5KVJ,2016-08-03,5KVJ
5KX9,2009-01-27,3F4E
5L00,2016-12-07,5KRG
5L1Z,2016-10-26,5L1Z
5L2L,2016-12-21,5L2L
5L3P,1999-07-29,2FMT
5L4O,2016-11-30,5JB3
5LI0,2015-10-21,4WCE
5LJ3,2014-07-09,4V5E
5LJ5,2000-09-04,1FKA
5LKS,2014-07-09,4V6X
5LL6,2014-06-11,3J6X
5LM7,2017-04-05,5LM7
5LMN,2000-09-25,1FJG
5LMO,2000-09-25,1FJG
5LMP,2000-09-25,1FJG
5LMQ,2000-09-25,1FJG
5LMR,2000-09-25,1FJG
5LMS,2000-09-25,1FJG
5LMT,2000-09-25,1FJG
5LMU,2000-09-25,1FJG
5LMV,2000-09-25,1FJG
5LQO,2017-06-21,5LQO
5LQT,2017-06-21,5LQO
5LQW,2016-01-27,5GAN
5LR3,2017-06-21,5LR3
5LR4,2017-06-21,5LR3
5LR5,2015-09-16,2MVS
5LSN,2017-09-20,5LSN
5LTA,2006-08-30,2J0Q
5LWJ,2016-12-14,5LWJ
5LYB,2002-02-22,1KQS
5LYS,2016-11-02,5IEM
5LYU,2016-11-02,5IEM
5LYV,2016-11-02,5IEM
5LZA,1999-07-29,2FMT
5LZB,1999-07-29,2FMT
5LZC,1999-07-29,2FMT
5LZD,1999-07-29,2FMT
5LZE,1999-07-29,2FMT
5LZF,1999-07-29,2FMT
5LZS,2014-07-09,4V6X
5LZT,2014-07-09,4V6X
5LZU,2014-07-09,4V6X
5LZV,2014-07-09,4V6X
5LZW,2014-07-09,4V6X
5LZX,2014-07-09,4V6X
5LZY,2013-10-09,4LJ0
5LZZ,2014-07-09,4V6X
5M0H,2017-01-18,5M0H
5M0I,2017-01-18,5M0I
5M0J,2017-01-18,5M0I
5M1J,1978-04-12,4TNA
5M3F,2016-11-23,5M3F
5M3H,2014-11-19,4WRT
5M3J,2014-11-19,4WRT
5M5X,2016-01-20,5FLM
5M5Y,2016-12-21,5M5Y
5M64,2016-12-21,5M5Y
5M73,2016-12-07,5M73
5M8I,2017-10-11,5M8I
5MC6,1999-11-23,1C0A
5MDV,2000-04-10,1C2X
5MDW,2000-04-10,1C2X
5MDY,2000-04-10,1C2X
5MDZ,2000-04-10,1C2X
5ME0,1999-07-29,2FMT
5ME1,1999-07-29,2FMT
5MEI,2014-06-11,3J6X
5MFX,2017-01-11,5MFX
5MGA,2017-06-21,5MGA
5MGP,2009-02-03,3DG0
5MJV,2017-01-11,5MJV
5ML7,2017-12-20,5ML7
5MLC,2014-07-09,4V61
5MMI,2011-12-07,4A3J
5MMJ,2000-09-04,1FKA
5MMM,2000-09-04,1FKA
5MPG,2017-07-05,5MPG
5MPL,2017-07-05,5MPL
5MPS,2000-09-04,1FKA
5MQ0,1999-10-04,486D
5MQF,2016-03-09,3JCR
5MRC,1999-08-31,1QD7
5MRE,1999-08-31,1QD7
5MRF,1999-08-31,1QD7
5MRX,2017-07-26,5NQI
5MS0,2017-05-03,5MS0
5MSF,1998-11-11,5MSF
5MSG,2014-11-19,4WRT
5MWI,2017-03-08,5MWI
5MY1,2009-02-03,3DG0
5MYJ,2017-10-11,5MYJ
5N5C,2018-03-14,5N5C
5N61,2017-04-05,5N61
5N8L,2018-02-21,5N8L
5N8M,2018-02-21,5N8L
5N94,2018-01-10,6BBO
5NCO,2000-04-10,1C2X
5ND8,2015-10-21,4WCE
5ND9,2015-10-21,4WCE
5NDG,2014-06-11,3J6X
5NDH,2017-05-31,5NDH
5NDI,2017-05-31,5NDI
5NDJ,2002-11-29,1N32
5NDK,2002-11-29,1N32
5NDV,2014-06-11,3J6X
5NDW,2014-06-11,3J6X
5NEF,2017-05-31,5NEO
5NEO,2017-05-31,5NEO
5NEP,2017-05-31,5NEO
5NEQ,2017-05-31,5NEO
5NEW,2000-10-30,1DDL
5NEX,2017-05-31,5NEO
5NG6,2017-06-14,5NG6
5NGM,2017-10-04,5NGM
5NJT,2013-06-12,3J3V
5NO2,2009-02-03,3DG0
5NO3,2009-02-03,3DG0
5NO4,2009-02-03,3DG0
5NOM,2017-05-31,5NEO
5NP6,2009-02-03,3DG0
5NPM,2012-08-08,3U4M
5NQI,2017-07-26,5NQI
5NRG,2015-10-21,4WCE
5NRL,2016-01-27,5GAN
5NS3,2017-12-20,5NS3
5NS4,2017-12-20,5NS4
5NWQ,2017-10-18,5NWQ
5NWY,1992-02-24,1GSG
5NXT,2017-11-29,5NXT
5NY8,2017-10-18,5NWQ
5NZ3,2017-10-18,5NWQ
5NZ6,2017-10-18,5NZ6
5NZD,2017-10-18,5NWQ
5O1Y,2015-07-15,3WZI
5O1Z,2017-08-02,5O1Z
5O20,2017-08-02,5O20
5O2R,2009-02-03,3DG0
5O3J,2011-11-16,3J0L
5O58,2011-08-31,3RTJ
5O5J,2000-09-25,1FJG
5O60,2002-02-22,1KQS
5O61,2000-09-25,1FJG
5O62,2017-10-18,5NWQ
5O69,2017-10-18,5NWQ
5O6U,2017-08-16,5O6U
5O7H,2017-08-16,5O6U
5O9Z,2016-03-09,3JCR
5OA3,1997-09-03,1YFG
5OB3,2017-10-04,5OB3
5OBM,2000-09-04,1FKA
5OC6,2005-11-22,1YZ9
5ODV,2013-03-27,4J7L
5OIK,2017-09-13,5OIK
5OLA,2013-09-25,4BOC
5OMW,2012-06-13,4AQ7
5ON2,2012-06-13,4AQ7
5ON3,2012-06-13,4AQ7
5ON6,2014-06-11,3J6X
5ONH,2012-06-13,4AQ7
5OOL,2000-09-04,1FKA
5OOM,2000-09-04,1FKA
5OPT,2017-11-15,5OPT
5OQL,2017-10-11,5OQL
5OR0,2017-08-30,5OR0
5OSG,2017-01-25,5T2A
5OT2,2017-11-01,5OT2
5OT7,2000-09-04,1FKA
5SUP,2006-08-30,2J0Q
5SWD,2014-09-10,4TZX
5SWE,2014-09-10,4TZX
5SWM,2016-09-21,5SWM
5SZE,2002-11-29,1N32
5T16,2017-02-08,5T16
5T2A,2016-07-20,3JCS
5T2C,2013-07-24,4KZZ
5T3K,2004-06-15,1T0D
5T5H,2016-10-12,5T5H
5T62,2014-06-11,3J6X
5T6R,2014-06-11,3J6X
5T7B,2016-12-14,5T7B
5T7V,2008-10-21,3BBV
5T83,2017-01-11,5T83
5T8Y,2016-09-28,5D0A
5TBW,2014-06-11,3J6X
5TC1,2016-12-07,5TC1
5TCU,2008-10-21,3BBV
5TDJ,2014-02-12,4MS9
5TDK,2014-02-12,4MS9
5TF6,2017-01-11,5TF6
5TGA,2014-06-11,3J6X
5TGM,2002-02-22,1KQS
5THE,2017-10-25,6B0B
5TKO,1999-06-14,434D
5TPY,2016-12-14,5TPY
5TSN,2015-04-22,4QPX
5TZS,1999-08-31,1QD7
5U07,2017-08-09,5U07
5U0A,2017-08-09,5U07
5U0Q,1999-06-14,434D
5U30,2017-01-25,5U30
5U31,2017-01-25,5U30
5U33,2017-01-25,5U30
5U34,2017-01-25,5U30
5U3G,2017-02-01,5U3G
5U4I,2000-04-10,1C2X
5U4J,1999-07-29,2FMT
5U9B,2017-08-02,5U9B
5U9F,2000-04-10,1C2X
5U9G,2000-04-10,1C2X
5UD5,2017-10-11,5UD5
5UDI,2013-01-23,4HOT
5UDJ,2013-01-23,4HOT
5UDK,2013-01-23,4HOT
5UDL,2013-01-23,4HOT
5UDZ,2017-03-22,5UDZ
5UED,2016-12-07,5HBY
5UEE,2016-12-07,5HBY
5UEF,2011-10-12,3U2E
5UEG,2016-12-07,5HBY
5UF3,2017-05-31,5UF3
5UH5,2017-04-12,5UH5
5UH6,2012-01-04,3UD3
5UH8,2015-09-23,4XLN
5UH9,2012-01-04,3UD3
5UHC,2017-04-12,5UH5
5UJ2,2015-02-11,4WTD
5UK4,2006-08-22,2GIC
5UKB,2006-08-22,2GIC
5UMD,2014-07-16,3J79
5UNE,2017-03-29,5UNE
5UQ7,2002-11-29,1N32
5UQ8,2002-11-29,1N32
5US2,2006-04-25,2G8F
5USA,2006-04-25,2G8F
5USE,2006-04-25,2G8F
5USG,2006-04-25,2G8F
5UX0,2017-05-03,5UX0
5UX3,2018-02-21,5UX3
5UYK,2008-08-19,3DEG
5UYL,2008-08-19,3DEG
5UYM,2008-08-19,3DEG
5UYN,2008-08-19,3DEG
5UYP,2008-08-19,3DEG
5UYQ,2008-08-19,3DEG
5UZ4,2017-04-19,5UZ4
5UZ6,2018-02-21,5UX3
5UZ9,2017-04-26,5UZ9
5UZA,2014-09-10,4TZX
5UZT,2017-05-10,5UZT
5UZZ,2017-05-10,5UZT
5V0H,2016-12-07,5KRG
5V0J,2016-12-07,5DHC
5V0K,2016-12-07,5HBY
5V0O,2018-02-21,5UX3
5V16,2017-07-12,5V16
5V17,2017-07-12,5V17
5V1K,2017-06-14,5V1L
5V1L,2017-06-14,5V1L
5V2H,2016-06-29,5D8T
5V2R,2017-07-26,5V2R
5V3F,2017-05-24,5V3F
5V3I,2017-07-05,5V3I
5V6X,2017-10-11,5UD5
5V7C,2017-04-19,5V7C
5V7Q,2017-09-20,5V7Q
5V8I,2002-11-29,1N32
5V93,2017-09-20,5V7Q
5V9Z,2018-02-21,5UX3
5VAJ,2017-09-13,5VAJ
5VCF,2018-02-21,5VCF
5VCI,2018-02-21,5VCF
5VGW,2018-02-21,5VCF
5VH7,2017-06-28,5VH7
5VH8,2017-06-28,5VH8
5VI5,2015-09-23,4XLN
5VJ9,2017-06-28,5VJ9
5VJB,2017-06-28,5VJ9
5VM9,2013-07-31,4KXT
5VO8,2017-05-24,5VO8
5VOE,2018-06-13,5VOF
5VOF,2018-06-13,5VOF
5VP2,2000-09-25,1FJG
5VPO,2000-09-25,1FJG
5VPP,2008-08-19,3DEG
5VR4,2016-06-29,5D8T
5VSU,2018-05-09,5VSU
5VT0,2017-11-01,5VT0
5VVR,2004-03-02,1SFO
5VVS,2004-03-02,1SFO
5VW1,2014-07-23,4UN3
5VYC,2015-06-10,4UG0
5VZJ,2017-08-02,5VZJ
5VZL,2016-01-27,5F9R
5W0M,2013-03-27,4J7L
5W0O,2017-06-28,5W0O
5W1H,2017-09-13,5W1H
5W1I,2017-09-13,5W1H
5W3V,2017-10-25,5W3V
5W4K,2000-09-25,1FJG
5W4U,2015-07-15,4Y52
5W51,2015-07-15,4Y52
5W5H,2013-01-23,4HOT
5W5I,2013-01-23,4HOT
5W5Y,2017-07-26,5W5Y
5W64,2017-07-26,5W5Y
5W65,2017-07-26,5W5Y
5W66,2017-07-26,5W5Y
5W6V,2017-07-26,5W6V
5W7N,2006-04-25,2G8F
5W7O,2006-04-25,2G8F
5WDT,1999-07-29,2FMT
5WE4,1999-07-29,2FMT
5WE6,1999-07-29,2FMT
5WEA,2017-11-22,5WEA
5WF0,1999-07-29,2FMT
5WFK,1999-07-29,2FMT
5WFS,1999-07-29,2FMT
5WIS,2000-09-25,1FJG
5WIT,2000-09-25,1FJG
5WJR,2006-04-25,2G8F
5WLC,1999-08-31,1QD7
5WLH,2017-09-13,5W1H
5WNP,2012-11-14,4DR1
5WNQ,2012-11-14,4DR1
5WNR,2012-11-14,4DR1
5WNS,2012-11-14,4DR1
5WNT,2012-11-14,4DR1
5WNU,2002-11-27,1LAJ
5WNV,2012-11-14,4DR1
5WQ1,2017-07-05,5WQ1
5WQE,2017-01-25,5WQE
5WS2,2007-08-28,2Q66
5WSG,2016-01-27,5GAN
5WT1,2014-07-09,4V4N
5WT3,2014-07-09,4V4N
5WTI,2017-11-01,5WTI
5WTK,2017-02-08,5WTK
5WTY,2017-01-25,5WTY
5WWE,2018-01-17,5WWE
5WWF,2018-01-17,5WWF
5WWG,2018-01-17,5WWG
5WWR,2017-06-28,5WWR
5WWS,2017-06-28,5WWR
5WWT,2017-06-28,5WWR
5WWW,2017-08-23,5WWW
5WWX,2017-08-23,5WWX
5WYJ,2014-06-11,3J6X
5WYK,2014-06-11,3J6X
5WZG,2017-09-27,5WZG
5WZH,2017-09-27,5WZG
5WZI,2017-09-27,5WZI
5WZJ,2017-09-27,5WZJ
5WZK,2017-09-27,5WZG
5X21,2012-01-04,3UD3
5X22,2012-01-04,3UD3
5X2G,2017-03-29,5X2G
5X2H,2017-03-29,5X2G
5X3Z,2011-12-28,2RS2
5X6B,2009-09-15,2ZZN
5X70,2018-02-28,5X70
5X8P,2014-07-09,4V61
5X8R,2017-01-11,5MMJ
5X8T,2014-07-09,4V61
5XBL,2014-02-26,4OO8
5XC6,2017-11-08,5XC6
5XH6,2016-05-04,5B43
5XH7,2016-05-04,5B43
5XI1,2015-01-28,2MS5
5XJ2,2017-11-01,5XJ2
5XJC,2016-03-09,3JCR
5XLO,2017-10-18,6B44
5XLP,2018-01-10,5XLP
5XOG,2017-08-16,5XOG
5XON,2017-08-16,5XON
5XOW,2017-10-04,5XOW
5XPA,2018-04-18,5XPA
5XPG,2018-04-18,5XPG
5XSP,2011-11-16,3J0L
5XTM,2018-02-07,5XTM
5XUS,2017-08-09,5XUS
5XUT,2017-08-09,5XUS
5XUU,2017-08-09,5XUS
5XUZ,2017-08-09,5XUS
5XWG,2017-10-11,5XWG
5XWP,2017-09-13,5XWP
5XWY,2017-09-13,5XWP
5XXB,2017-08-30,5XXB
5XXU,2017-08-30,5XXU
5XY3,2017-08-30,5XY3
5XYI,2017-08-30,5XYI
5XYM,2017-09-27,5XYM
5XYU,2017-07-12,5O5J
5XZ1,2006-02-14,2FQN
5Y36,2017-12-06,5Y36
5Y58,2017-12-20,5Y58
5Y6Z,2013-05-22,4K4X
5Y7M,2018-02-07,5Y7M
5Y85,2017-11-22,5Y85
5Y87,2017-11-22,5Y85
5Y88,1998-04-29,1A34
5YDT,2014-07-09,4V6I
5YKI,2018-03-14,5YKI
5YLZ,2016-01-27,5GAN
5YTS,2018-12-05,5YTS
5YTT,2018-12-05,5YTT
5YTV,2018-12-05,5YTV
5YTX,2018-12-05,5YTX
5YYN,2017-05-31,5B63
5YZG,2016-03-09,3JCR
5Z1H,2013-04-03,4GPY
5Z1I,2013-04-03,4GPW
5Z3G,2014-06-11,3J6X
5Z4A,2015-06-10,4YOE
5Z4D,2015-11-25,5DTO
5Z4J,2001-05-04,1IBL
5Z56,2016-03-09,3JCR
5Z57,2016-03-09,3JCR
5Z58,2016-03-09,3JCR
5Z71,2006-02-14,2FQN
5Z98,2018-08-15,5Z98
5Z9W,2002-11-29,1N32
5Z9X,2018-06-27,5Z9X
5ZAL,2018-05-09,5ZAL
5ZAM,2018-05-09,5ZAL
5ZC9,2019-01-16,5ZC9
5ZEB,1999-07-29,2FMT
5ZEG,2018-03-21,5ZEG
5ZEI,2018-03-21,5ZEG
5ZEJ,2018-03-21,5ZEG
5ZEM,2018-03-21,5ZEG
5ZEP,1999-07-29,2FMT
5ZET,2017-07-12,5O60
5ZEU,1999-07-29,2FMT
5ZEY,1999-07-29,2FMT
5ZKJ,2019-04-03,5ZKJ
5ZLU,2002-11-29,1N32
5ZQ0,2018-10-24,5ZQ0
5ZQ1,2018-10-24,5ZQ1
5ZQ8,2018-10-24,5ZQ8
5ZSA,2002-11-29,1N32
5ZSB,2019-01-30,5ZSB
5ZSC,2019-01-30,5ZSC
5ZSD,2019-01-30,5ZSD
5ZSE,2019-01-30,5ZSE
5ZSL,2019-01-30,5ZSD
5ZSM,2019-01-30,5ZSE
5ZSN,2019-01-30,5ZSB
5ZTH,2018-10-24,5ZQ1
5ZTM,2019-03-06,5ZTM
5ZUU,2019-05-15,5ZUU
5ZW4,2018-07-11,5ZW4
5ZWM,2016-01-27,5GAN
5ZWN,2011-01-12,3PTX
